,dataset_name,model_name,layers,perplexity,test_len,n_layers
672,['SQUAD'],Uniform,"[3, 6, 8, 11]",39.10907965287915,762,4
673,['SQUAD'],Uniform,"[3, 6, 9, 10]",31.99012939086132,762,4
674,['SQUAD'],Uniform,"[3, 6, 9, 11]",38.47790795038635,762,4
675,['SQUAD'],Uniform,"[3, 7, 8, 9]",34.101381033844035,762,4
676,['SQUAD'],Uniform,"[3, 7, 8, 10]",32.51317350058777,762,4
677,['SQUAD'],Uniform,"[3, 7, 8, 11]",39.91666094045304,762,4
678,['SQUAD'],Uniform,"[3, 7, 9, 10]",33.859445115768665,762,4
679,['SQUAD'],Uniform,"[3, 7, 9, 11]",39.50094540568414,762,4
680,['SQUAD'],Uniform,"[3, 7, 10, 11]",42.60408009463893,762,4
681,['SQUAD'],Uniform,"[3, 8, 9, 10]",32.20844758448824,762,4
682,['SQUAD'],Uniform,"[3, 8, 9, 11]",36.27221623957174,762,4
683,['SQUAD'],Uniform,"[3, 8, 10, 11]",38.7375005725329,762,4
684,['SQUAD'],Uniform,"[3, 9, 10, 11]",45.11683062836678,762,4
685,['SQUAD'],Uniform,"[4, 5, 6, 7]",48.87696914173948,762,4
686,['SQUAD'],Uniform,"[4, 5, 6, 8]",42.19918401123229,762,4
687,['SQUAD'],Uniform,"[4, 5, 6, 9]",41.06763950332142,762,4
688,['SQUAD'],Uniform,"[4, 5, 6, 10]",40.00327266816725,762,4
689,['SQUAD'],Uniform,"[4, 5, 6, 11]",56.64878159111866,762,4
690,['SQUAD'],Uniform,"[4, 5, 7, 9]",37.51786175155017,762,4
691,['SQUAD'],Uniform,"[4, 5, 7, 11]",50.27645992145428,762,4
692,['SQUAD'],Uniform,"[4, 5, 8, 9]",37.19417959470148,762,4
693,['SQUAD'],Uniform,"[4, 5, 8, 10]",35.306871877282774,762,4
694,['SQUAD'],Uniform,"[4, 5, 8, 11]",47.54363135714944,762,4
695,['SQUAD'],Uniform,"[4, 5, 9, 11]",47.51612857827052,762,4
696,['SQUAD'],Uniform,"[4, 5, 10, 11]",51.61596206259794,762,4
697,['SQUAD'],Uniform,"[4, 6, 7, 8]",39.56993416051643,762,4
698,['SQUAD'],Uniform,"[4, 6, 7, 9]",37.06096744448661,762,4
699,['SQUAD'],Uniform,"[4, 6, 7, 10]",35.68636001054057,762,4
700,['SQUAD'],Uniform,"[4, 6, 7, 11]",46.71398073774716,762,4
701,['SQUAD'],Uniform,"[4, 6, 8, 9]",34.81441146346488,762,4
702,['SQUAD'],Uniform,"[4, 6, 8, 10]",33.176088341613855,762,4
703,['SQUAD'],Uniform,"[4, 6, 9, 11]",42.44950849818255,762,4
704,['SQUAD'],Uniform,"[4, 6, 10, 11]",45.93037860583901,762,4
705,['SQUAD'],Uniform,"[4, 7, 8, 9]",35.82369215481222,762,4
706,['SQUAD'],Uniform,"[4, 7, 8, 10]",33.639583021589935,762,4
707,['SQUAD'],Uniform,"[4, 7, 8, 11]",41.80987688711704,762,4
708,['SQUAD'],Uniform,"[4, 7, 9, 10]",35.0385017175247,762,4
709,['SQUAD'],Uniform,"[4, 7, 9, 11]",41.16544346339521,762,4
710,['SQUAD'],Uniform,"[4, 7, 10, 11]",44.287547161268606,762,4
711,['SQUAD'],Uniform,"[4, 8, 10, 11]",42.02384278477859,762,4
712,['SQUAD'],Uniform,"[4, 9, 10, 11]",49.1201680388171,762,4
713,['SQUAD'],Uniform,"[5, 6, 7, 8]",46.69590810308632,762,4
714,['SQUAD'],Uniform,"[5, 6, 7, 9]",44.32235265043485,762,4
715,['SQUAD'],Uniform,"[5, 6, 7, 10]",41.8153398457753,762,4
716,['SQUAD'],Uniform,"[5, 6, 7, 11]",55.691995307069874,762,4
717,['SQUAD'],Uniform,"[5, 6, 8, 9]",38.90122583353046,762,4
718,['SQUAD'],Uniform,"[5, 6, 8, 10]",36.53287282258129,762,4
719,['SQUAD'],Uniform,"[5, 6, 8, 11]",47.703238767595145,762,4
720,['SQUAD'],Uniform,"[5, 6, 9, 10]",38.28580251291797,762,4
721,['SQUAD'],Uniform,"[5, 6, 9, 11]",48.52069620214335,762,4
722,['SQUAD'],Uniform,"[5, 6, 10, 11]",52.3924577931154,762,4
723,['SQUAD'],Uniform,"[5, 7, 8, 9]",40.26730910599703,762,4
724,['SQUAD'],Uniform,"[5, 7, 8, 10]",37.33549834945234,762,4
725,['SQUAD'],Uniform,"[5, 7, 8, 11]",47.205033655562055,762,4
726,['SQUAD'],Uniform,"[5, 7, 9, 10]",39.11567251067495,762,4
727,['SQUAD'],Uniform,"[5, 7, 10, 11]",50.03787831309623,762,4
728,['SQUAD'],Uniform,"[5, 8, 9, 11]",44.8056634194036,762,4
729,['SQUAD'],Uniform,"[5, 8, 10, 11]",47.09149938104867,762,4
730,['SQUAD'],Uniform,"[5, 9, 10, 11]",55.205580963401296,762,4
731,['SQUAD'],Uniform,"[6, 7, 8, 9]",42.29855327417219,762,4
732,['SQUAD'],Uniform,"[6, 7, 8, 10]",38.75666947392474,762,4
733,['SQUAD'],Uniform,"[6, 7, 8, 11]",47.14142078136031,762,4
734,['SQUAD'],Uniform,"[6, 7, 10, 11]",50.19825871030179,762,4
735,['SQUAD'],Uniform,"[6, 8, 9, 10]",39.71894430587229,762,4
736,['SQUAD'],Uniform,"[6, 8, 9, 11]",44.13909449492698,762,4
737,['SQUAD'],Uniform,"[6, 8, 10, 11]",45.89667390989911,762,4
738,['SQUAD'],Uniform,"[6, 9, 10, 11]",54.70236103246773,762,4
739,['SQUAD'],Uniform,"[7, 8, 9, 10]",44.59441442019816,762,4
740,['SQUAD'],Uniform,"[7, 8, 9, 11]",46.559414892518696,762,4
741,['SQUAD'],Uniform,"[7, 8, 10, 11]",48.37100325834049,762,4
742,['SQUAD'],Uniform,"[8, 9, 10, 11]",58.56085395000739,762,4
743,['SQUAD'],Uniform,"[1, 2, 3, 4, 5]",175.5131763416633,762,5
744,['SQUAD'],Uniform,"[1, 2, 3, 4, 7]",123.8692117418283,762,5
745,['SQUAD'],Uniform,"[1, 2, 3, 4, 8]",137.36305388278836,762,5
746,['SQUAD'],Uniform,"[1, 2, 3, 4, 9]",119.15657959842804,762,5
747,['SQUAD'],Uniform,"[1, 2, 3, 4, 11]",191.92055466975992,762,5
748,['SQUAD'],Uniform,"[1, 2, 3, 5, 7]",69.83562698012007,762,5
749,['SQUAD'],Uniform,"[1, 2, 3, 5, 8]",70.80314573080678,762,5
750,['SQUAD'],Uniform,"[1, 2, 3, 5, 9]",64.99505311271882,762,5
751,['SQUAD'],Uniform,"[1, 2, 3, 5, 10]",64.62032783518595,762,5
752,['SQUAD'],Uniform,"[1, 2, 3, 5, 11]",106.06488780279356,762,5
753,['SQUAD'],Uniform,"[1, 2, 3, 6, 7]",61.98373814657401,762,5
754,['SQUAD'],Uniform,"[1, 2, 3, 6, 8]",59.611168132125606,762,5
755,['SQUAD'],Uniform,"[1, 2, 3, 6, 9]",54.69604904001125,762,5
756,['SQUAD'],Uniform,"[1, 2, 3, 6, 10]",55.964273629053295,762,5
757,['SQUAD'],Uniform,"[1, 2, 3, 6, 11]",84.87570214854453,762,5
758,['SQUAD'],Uniform,"[1, 2, 3, 7, 8]",52.94863033583652,762,5
759,['SQUAD'],Uniform,"[1, 2, 3, 7, 9]",49.76407408122896,762,5
760,['SQUAD'],Uniform,"[1, 2, 3, 7, 10]",47.48647922296048,762,5
761,['SQUAD'],Uniform,"[1, 2, 3, 7, 11]",69.66899198927604,762,5
762,['SQUAD'],Uniform,"[1, 2, 3, 8, 9]",46.43318345257491,762,5
763,['SQUAD'],Uniform,"[1, 2, 3, 8, 10]",47.141949035676326,762,5
764,['SQUAD'],Uniform,"[1, 2, 3, 8, 11]",65.32225129599406,762,5
765,['SQUAD'],Uniform,"[1, 2, 3, 9, 10]",47.006281351455584,762,5
766,['SQUAD'],Uniform,"[1, 2, 3, 9, 11]",63.31527442491748,762,5
767,['SQUAD'],Uniform,"[1, 2, 3, 10, 11]",72.12852054623276,762,5
768,['SQUAD'],Uniform,"[1, 2, 4, 5, 6]",75.46863332711008,762,5
769,['SQUAD'],Uniform,"[1, 2, 4, 5, 8]",60.24270699497764,762,5
770,['SQUAD'],Uniform,"[1, 2, 4, 5, 9]",56.633710764025246,762,5
771,['SQUAD'],Uniform,"[1, 2, 4, 5, 10]",56.03348610298711,762,5
772,['SQUAD'],Uniform,"[1, 2, 4, 5, 11]",90.31232710785464,762,5
773,['SQUAD'],Uniform,"[1, 2, 4, 6, 7]",53.612420524770805,762,5
774,['SQUAD'],Uniform,"[1, 2, 4, 6, 8]",48.00946651501174,762,5
775,['SQUAD'],Uniform,"[1, 2, 4, 6, 9]",45.09842968410355,762,5
776,['SQUAD'],Uniform,"[1, 2, 4, 6, 10]",45.20595166327679,762,5
777,['SQUAD'],Uniform,"[1, 2, 4, 6, 11]",68.55061935840604,762,5
778,['SQUAD'],Uniform,"[1, 2, 4, 7, 8]",44.85019952720235,762,5
779,['SQUAD'],Uniform,"[1, 2, 4, 7, 9]",40.57102693964745,762,5
780,['SQUAD'],Uniform,"[1, 2, 4, 7, 10]",39.49340250077301,762,5
781,['SQUAD'],Uniform,"[1, 2, 4, 7, 11]",56.599694611051895,762,5
782,['SQUAD'],Uniform,"[1, 2, 4, 8, 9]",37.22843387029731,762,5
783,['SQUAD'],Uniform,"[1, 2, 4, 8, 10]",36.17817062205872,762,5
784,['SQUAD'],Uniform,"[1, 2, 4, 8, 11]",49.76043175782095,762,5
785,['SQUAD'],Uniform,"[1, 2, 4, 9, 10]",37.52174406300095,762,5
786,['SQUAD'],Uniform,"[1, 2, 4, 9, 11]",49.65392582861154,762,5
787,['SQUAD'],Uniform,"[1, 2, 4, 10, 11]",55.2263808979885,762,5
788,['SQUAD'],Uniform,"[1, 2, 5, 6, 7]",55.44075958673197,762,5
789,['SQUAD'],Uniform,"[1, 2, 5, 6, 8]",48.64085361132498,762,5
790,['SQUAD'],Uniform,"[1, 2, 5, 6, 9]",46.08859178042975,762,5
791,['SQUAD'],Uniform,"[1, 2, 5, 6, 10]",45.56980556070515,762,5
792,['SQUAD'],Uniform,"[1, 2, 5, 6, 11]",66.65090418311102,762,5
793,['SQUAD'],Uniform,"[1, 2, 5, 7, 8]",46.074814415876624,762,5
794,['SQUAD'],Uniform,"[1, 2, 5, 7, 9]",40.98792775528749,762,5
795,['SQUAD'],Uniform,"[1, 2, 5, 7, 10]",40.41382865984289,762,5
796,['SQUAD'],Uniform,"[1, 2, 5, 7, 11]",57.26127624472715,762,5
797,['SQUAD'],Uniform,"[1, 2, 5, 8, 9]",39.65381757716625,762,5
798,['SQUAD'],Uniform,"[1, 2, 5, 8, 11]",53.78527101217921,762,5
799,['SQUAD'],Uniform,"[1, 2, 5, 9, 10]",39.36594701236267,762,5
800,['SQUAD'],Uniform,"[1, 2, 5, 9, 11]",51.06156368611315,762,5
801,['SQUAD'],Uniform,"[1, 2, 5, 10, 11]",57.46267117392851,762,5
802,['SQUAD'],Uniform,"[1, 2, 6, 7, 8]",44.01662291564418,762,5
803,['SQUAD'],Uniform,"[1, 2, 6, 7, 9]",39.70335071534819,762,5
804,['SQUAD'],Uniform,"[1, 2, 6, 7, 10]",39.10154631891125,762,5
805,['SQUAD'],Uniform,"[1, 2, 6, 7, 11]",52.37869414975802,762,5
806,['SQUAD'],Uniform,"[1, 2, 6, 8, 9]",34.4574196930695,762,5
807,['SQUAD'],Uniform,"[1, 2, 6, 8, 10]",34.596653641488466,762,5
808,['SQUAD'],Uniform,"[1, 2, 6, 8, 11]",43.84122392140864,762,5
809,['SQUAD'],Uniform,"[1, 2, 6, 9, 10]",35.1666074071283,762,5
810,['SQUAD'],Uniform,"[1, 2, 6, 9, 11]",42.89951789850457,762,5
811,['SQUAD'],Uniform,"[1, 2, 6, 10, 11]",48.71415470207967,762,5
812,['SQUAD'],Uniform,"[1, 2, 7, 8, 9]",38.41122605159845,762,5
813,['SQUAD'],Uniform,"[1, 2, 7, 8, 10]",36.93556717198865,762,5
814,['SQUAD'],Uniform,"[1, 2, 7, 8, 11]",46.324067836074406,762,5
815,['SQUAD'],Uniform,"[1, 2, 7, 9, 10]",37.49173369442453,762,5
816,['SQUAD'],Uniform,"[1, 2, 7, 9, 11]",43.831671320317504,762,5
817,['SQUAD'],Uniform,"[1, 2, 7, 10, 11]",47.82789391716014,762,5
818,['SQUAD'],Uniform,"[1, 2, 8, 9, 10]",34.99843461452141,762,5
819,['SQUAD'],Uniform,"[1, 2, 8, 9, 11]",39.81909917175714,762,5
820,['SQUAD'],Uniform,"[1, 2, 8, 10, 11]",42.30711610283886,762,5
821,['SQUAD'],Uniform,"[1, 2, 9, 10, 11]",50.06185134330993,762,5
822,['SQUAD'],Uniform,"[1, 3, 4, 5, 6]",60.87971731271683,762,5
823,['SQUAD'],Uniform,"[1, 3, 4, 5, 7]",52.92278282337174,762,5
824,['SQUAD'],Uniform,"[1, 3, 4, 5, 8]",52.704718697290105,762,5
825,['SQUAD'],Uniform,"[1, 3, 4, 5, 9]",49.28746515234746,762,5
826,['SQUAD'],Uniform,"[1, 3, 4, 5, 10]",47.93366002716644,762,5
827,['SQUAD'],Uniform,"[1, 3, 4, 5, 11]",71.2405217932678,762,5
828,['SQUAD'],Uniform,"[1, 3, 4, 6, 7]",47.183058622172986,762,5
829,['SQUAD'],Uniform,"[1, 3, 4, 6, 8]",42.420927001559626,762,5
830,['SQUAD'],Uniform,"[1, 3, 4, 6, 9]",39.17496486575463,762,5
831,['SQUAD'],Uniform,"[1, 3, 4, 6, 10]",39.54527139694097,762,5
832,['SQUAD'],Uniform,"[1, 3, 4, 6, 11]",55.68899455847088,762,5
833,['SQUAD'],Uniform,"[1, 3, 4, 7, 8]",41.89312477671059,762,5
834,['SQUAD'],Uniform,"[1, 3, 4, 7, 9]",37.853610249536935,762,5
835,['SQUAD'],Uniform,"[1, 3, 4, 7, 10]",37.119145256752994,762,5
836,['SQUAD'],Uniform,"[1, 3, 4, 7, 11]",50.114395871236574,762,5
837,['SQUAD'],Uniform,"[1, 3, 4, 8, 9]",35.56197336829353,762,5
838,['SQUAD'],Uniform,"[1, 3, 4, 8, 10]",34.78542193339914,762,5
839,['SQUAD'],Uniform,"[1, 3, 4, 8, 11]",45.322373724706345,762,5
840,['SQUAD'],Uniform,"[1, 3, 4, 9, 10]",34.97812219665071,762,5
841,['SQUAD'],Uniform,"[1, 3, 4, 9, 11]",43.84854132562283,762,5
842,['SQUAD'],Uniform,"[1, 3, 4, 10, 11]",48.18670764791384,762,5
843,['SQUAD'],Uniform,"[1, 3, 5, 6, 7]",47.91157426101788,762,5
844,['SQUAD'],Uniform,"[1, 3, 5, 6, 8]",42.15370232131311,762,5
845,['SQUAD'],Uniform,"[1, 3, 5, 6, 9]",39.78512653759209,762,5
846,['SQUAD'],Uniform,"[1, 3, 5, 7, 8]",40.81918623275544,762,5
847,['SQUAD'],Uniform,"[1, 3, 5, 7, 9]",37.34171209704567,762,5
848,['SQUAD'],Uniform,"[1, 3, 5, 7, 10]",36.95389726588993,762,5
849,['SQUAD'],Uniform,"[1, 3, 5, 8, 9]",37.04123302467173,762,5
850,['SQUAD'],Uniform,"[1, 3, 5, 8, 10]",35.82744186487209,762,5
851,['SQUAD'],Uniform,"[1, 3, 5, 8, 11]",46.528032892982615,762,5
852,['SQUAD'],Uniform,"[1, 3, 5, 9, 10]",36.30936098203794,762,5
853,['SQUAD'],Uniform,"[1, 3, 5, 9, 11]",45.01672177092693,762,5
854,['SQUAD'],Uniform,"[1, 3, 5, 10, 11]",49.28584353448219,762,5
855,['SQUAD'],Uniform,"[1, 3, 6, 7, 8]",39.26538724201763,762,5
856,['SQUAD'],Uniform,"[1, 3, 6, 7, 9]",36.30312860208025,762,5
857,['SQUAD'],Uniform,"[1, 3, 6, 7, 10]",35.71444841992456,762,5
858,['SQUAD'],Uniform,"[1, 3, 6, 7, 11]",45.76000750213769,762,5
859,['SQUAD'],Uniform,"[1, 3, 6, 8, 9]",32.50288081324233,762,5
860,['SQUAD'],Uniform,"[1, 3, 6, 8, 10]",32.304440778861185,762,5
861,['SQUAD'],Uniform,"[1, 3, 6, 9, 10]",32.43123246484112,762,5
862,['SQUAD'],Uniform,"[1, 3, 6, 9, 11]",38.61145352556653,762,5
863,['SQUAD'],Uniform,"[1, 3, 6, 10, 11]",43.03585910946144,762,5
864,['SQUAD'],Uniform,"[1, 3, 7, 8, 9]",35.49221184392936,762,5
865,['SQUAD'],Uniform,"[1, 3, 7, 8, 10]",34.095226874292614,762,5
866,['SQUAD'],Uniform,"[1, 3, 7, 8, 11]",41.3642358584186,762,5
867,['SQUAD'],Uniform,"[1, 3, 7, 9, 10]",34.941597878730306,762,5
868,['SQUAD'],Uniform,"[1, 3, 7, 9, 11]",40.2690660311803,762,5
869,['SQUAD'],Uniform,"[1, 3, 7, 10, 11]",43.47666799511577,762,5
870,['SQUAD'],Uniform,"[1, 3, 8, 9, 10]",32.739588242308265,762,5
871,['SQUAD'],Uniform,"[1, 3, 8, 9, 11]",36.861740048871816,762,5
872,['SQUAD'],Uniform,"[1, 3, 8, 10, 11]",39.07615997776062,762,5
873,['SQUAD'],Uniform,"[1, 3, 9, 10, 11]",45.31478876091779,762,5
874,['SQUAD'],Uniform,"[1, 4, 5, 6, 7]",50.58399613604999,762,5
875,['SQUAD'],Uniform,"[1, 4, 5, 6, 8]",44.059754950345294,762,5
876,['SQUAD'],Uniform,"[1, 4, 5, 6, 9]",42.133656888453054,762,5
877,['SQUAD'],Uniform,"[1, 4, 5, 6, 10]",41.32544707743297,762,5
878,['SQUAD'],Uniform,"[1, 4, 5, 6, 11]",56.84834758945049,762,5
879,['SQUAD'],Uniform,"[1, 4, 5, 7, 8]",42.06308651917691,762,5
880,['SQUAD'],Uniform,"[1, 4, 5, 7, 9]",38.82593197228808,762,5
881,['SQUAD'],Uniform,"[1, 4, 5, 7, 10]",38.07755772445715,762,5
882,['SQUAD'],Uniform,"[1, 4, 5, 7, 11]",50.83508274384932,762,5
883,['SQUAD'],Uniform,"[1, 4, 5, 8, 10]",36.94011141223702,762,5
884,['SQUAD'],Uniform,"[1, 4, 5, 8, 11]",48.4611216881442,762,5
885,['SQUAD'],Uniform,"[1, 4, 5, 9, 10]",38.12445834960396,762,5
886,['SQUAD'],Uniform,"[1, 4, 5, 9, 11]",47.71854973769005,762,5
887,['SQUAD'],Uniform,"[1, 4, 5, 10, 11]",51.80326926105949,762,5
888,['SQUAD'],Uniform,"[1, 4, 6, 7, 8]",41.27767899482507,762,5
889,['SQUAD'],Uniform,"[1, 4, 6, 7, 9]",38.003731232894594,762,5
890,['SQUAD'],Uniform,"[1, 4, 6, 7, 10]",36.88595159093924,762,5
891,['SQUAD'],Uniform,"[1, 4, 6, 7, 11]",47.61442752928388,762,5
892,['SQUAD'],Uniform,"[1, 4, 6, 8, 10]",34.299228849556016,762,5
893,['SQUAD'],Uniform,"[1, 4, 6, 9, 10]",35.195419523393305,762,5
894,['SQUAD'],Uniform,"[1, 4, 6, 9, 11]",42.63277482792579,762,5
895,['SQUAD'],Uniform,"[1, 4, 6, 10, 11]",46.47532594558629,762,5
896,['SQUAD'],Uniform,"[1, 4, 7, 8, 9]",36.86324291705751,762,5
897,['SQUAD'],Uniform,"[1, 4, 7, 8, 10]",34.74439336873163,762,5
898,['SQUAD'],Uniform,"[1, 4, 7, 9, 10]",35.71243042477188,762,5
899,['SQUAD'],Uniform,"[1, 4, 7, 9, 11]",41.28418465008472,762,5
900,['SQUAD'],Uniform,"[1, 4, 7, 10, 11]",44.4372195482398,762,5
901,['SQUAD'],Uniform,"[1, 4, 8, 9, 10]",34.96642392712892,762,5
902,['SQUAD'],Uniform,"[1, 4, 8, 9, 11]",39.10066068810512,762,5
903,['SQUAD'],Uniform,"[1, 4, 8, 10, 11]",41.685101445327525,762,5
904,['SQUAD'],Uniform,"[1, 4, 9, 10, 11]",48.18692593192925,762,5
905,['SQUAD'],Uniform,"[1, 5, 6, 7, 8]",48.28005095770054,762,5
906,['SQUAD'],Uniform,"[1, 5, 6, 7, 9]",44.9959049092204,762,5
907,['SQUAD'],Uniform,"[1, 5, 6, 7, 10]",42.995420777903526,762,5
908,['SQUAD'],Uniform,"[1, 5, 6, 7, 11]",55.77749155839738,762,5
909,['SQUAD'],Uniform,"[1, 5, 6, 8, 9]",39.95581351363911,762,5
910,['SQUAD'],Uniform,"[1, 5, 6, 8, 10]",37.841536720080505,762,5
911,['SQUAD'],Uniform,"[1, 5, 6, 8, 11]",48.12244880202892,762,5
912,['SQUAD'],Uniform,"[1, 5, 6, 9, 10]",39.11425499909494,762,5
913,['SQUAD'],Uniform,"[1, 5, 6, 9, 11]",48.32276362420441,762,5
914,['SQUAD'],Uniform,"[1, 5, 6, 10, 11]",52.12991289403167,762,5
915,['SQUAD'],Uniform,"[1, 5, 7, 8, 9]",41.510431515155766,762,5
916,['SQUAD'],Uniform,"[1, 5, 7, 8, 10]",38.87309634134423,762,5
917,['SQUAD'],Uniform,"[1, 5, 7, 8, 11]",48.08362739682589,762,5
918,['SQUAD'],Uniform,"[1, 5, 7, 9, 10]",39.926588273867765,762,5
919,['SQUAD'],Uniform,"[1, 5, 7, 9, 11]",46.27453757993698,762,5
920,['SQUAD'],Uniform,"[1, 5, 7, 10, 11]",49.87426453123875,762,5
921,['SQUAD'],Uniform,"[1, 5, 8, 9, 10]",39.7788191712465,762,5
922,['SQUAD'],Uniform,"[1, 5, 8, 9, 11]",44.92135447180584,762,5
923,['SQUAD'],Uniform,"[1, 5, 8, 10, 11]",47.35960867214843,762,5
924,['SQUAD'],Uniform,"[1, 5, 9, 10, 11]",54.94283586429479,762,5
925,['SQUAD'],Uniform,"[1, 6, 7, 8, 9]",43.506240869008806,762,5
926,['SQUAD'],Uniform,"[1, 6, 7, 8, 10]",40.10471819190688,762,5
927,['SQUAD'],Uniform,"[1, 6, 7, 9, 10]",41.37563790431993,762,5
928,['SQUAD'],Uniform,"[1, 6, 7, 9, 11]",46.77377155437155,762,5
929,['SQUAD'],Uniform,"[1, 6, 7, 10, 11]",50.65046715766516,762,5
930,['SQUAD'],Uniform,"[1, 6, 8, 9, 10]",40.358107005243895,762,5
931,['SQUAD'],Uniform,"[1, 6, 8, 10, 11]",46.33660506073625,762,5
932,['SQUAD'],Uniform,"[1, 6, 9, 10, 11]",54.84993500379022,762,5
933,['SQUAD'],Uniform,"[1, 7, 8, 9, 10]",45.71873164276195,762,5
934,['SQUAD'],Uniform,"[1, 7, 8, 9, 11]",47.28153653237781,762,5
935,['SQUAD'],Uniform,"[1, 7, 8, 10, 11]",49.288887049593775,762,5
936,['SQUAD'],Uniform,"[1, 7, 9, 10, 11]",60.44674754778477,762,5
937,['SQUAD'],Uniform,"[1, 8, 9, 10, 11]",58.504530439010445,762,5
938,['SQUAD'],Uniform,"[2, 3, 4, 5, 6]",105.40828154954468,762,5
939,['SQUAD'],Uniform,"[2, 3, 4, 5, 7]",87.99736253219073,762,5
940,['SQUAD'],Uniform,"[2, 3, 4, 5, 8]",90.17445452259082,762,5
941,['SQUAD'],Uniform,"[2, 3, 4, 5, 9]",86.61941738874597,762,5
942,['SQUAD'],Uniform,"[2, 3, 4, 5, 10]",83.83232749245298,762,5
943,['SQUAD'],Uniform,"[2, 3, 4, 5, 11]",141.68896418029166,762,5
944,['SQUAD'],Uniform,"[2, 3, 4, 6, 8]",74.37037763989898,762,5
945,['SQUAD'],Uniform,"[2, 3, 4, 6, 10]",71.64543711684605,762,5
946,['SQUAD'],Uniform,"[2, 3, 4, 6, 11]",114.9195338421335,762,5
947,['SQUAD'],Uniform,"[2, 3, 4, 7, 9]",59.8989226856338,762,5
948,['SQUAD'],Uniform,"[2, 3, 4, 7, 10]",57.26458016085274,762,5
949,['SQUAD'],Uniform,"[2, 3, 4, 7, 11]",88.6545969884746,762,5
950,['SQUAD'],Uniform,"[2, 3, 4, 8, 9]",57.78282848908519,762,5
951,['SQUAD'],Uniform,"[2, 3, 4, 8, 10]",57.26078476936002,762,5
952,['SQUAD'],Uniform,"[2, 3, 4, 8, 11]",86.5853075338245,762,5
953,['SQUAD'],Uniform,"[2, 3, 4, 9, 10]",56.31371710253456,762,5
954,['SQUAD'],Uniform,"[2, 3, 4, 9, 11]",83.56915047040907,762,5
955,['SQUAD'],Uniform,"[2, 3, 4, 10, 11]",99.93622592763136,762,5
956,['SQUAD'],Uniform,"[2, 3, 5, 6, 7]",61.76735193096986,762,5
957,['SQUAD'],Uniform,"[2, 3, 5, 6, 8]",57.6158785336984,762,5
958,['SQUAD'],Uniform,"[2, 3, 5, 6, 9]",53.76700075973676,762,5
959,['SQUAD'],Uniform,"[2, 3, 5, 6, 10]",53.82571841819649,762,5
960,['SQUAD'],Uniform,"[2, 3, 5, 6, 11]",79.69879078551602,762,5
961,['SQUAD'],Uniform,"[2, 3, 5, 7, 8]",52.94803701411194,762,5
962,['SQUAD'],Uniform,"[2, 3, 5, 7, 9]",47.47775102618267,762,5
963,['SQUAD'],Uniform,"[2, 3, 5, 7, 10]",46.17486525345917,762,5
964,['SQUAD'],Uniform,"[2, 3, 5, 7, 11]",69.77325023811528,762,5
965,['SQUAD'],Uniform,"[2, 3, 5, 8, 9]",46.288959578176346,762,5
966,['SQUAD'],Uniform,"[2, 3, 5, 8, 10]",44.44857847393534,762,5
967,['SQUAD'],Uniform,"[2, 3, 5, 8, 11]",66.40432284430688,762,5
968,['SQUAD'],Uniform,"[2, 3, 5, 9, 10]",45.3920807915665,762,5
969,['SQUAD'],Uniform,"[2, 3, 5, 9, 11]",64.62984986907723,762,5
970,['SQUAD'],Uniform,"[2, 3, 5, 10, 11]",73.47726873527958,762,5
971,['SQUAD'],Uniform,"[2, 3, 6, 7, 8]",48.33490833113372,762,5
972,['SQUAD'],Uniform,"[2, 3, 6, 7, 9]",44.90118120177537,762,5
973,['SQUAD'],Uniform,"[2, 3, 6, 7, 10]",43.37615467680602,762,5
974,['SQUAD'],Uniform,"[2, 3, 6, 7, 11]",60.9798650096166,762,5
975,['SQUAD'],Uniform,"[2, 3, 6, 8, 9]",38.884247426710445,762,5
976,['SQUAD'],Uniform,"[2, 3, 6, 8, 10]",38.02948167320692,762,5
977,['SQUAD'],Uniform,"[2, 3, 6, 9, 10]",39.272615060698215,762,5
978,['SQUAD'],Uniform,"[2, 3, 6, 9, 11]",51.83445221788845,762,5
979,['SQUAD'],Uniform,"[2, 3, 6, 10, 11]",59.109151340770026,762,5
980,['SQUAD'],Uniform,"[2, 3, 7, 8, 9]",42.10209587635772,762,5
981,['SQUAD'],Uniform,"[2, 3, 7, 8, 10]",38.281065349806994,762,5
982,['SQUAD'],Uniform,"[2, 3, 7, 8, 11]",50.98565424768705,762,5
983,['SQUAD'],Uniform,"[2, 3, 7, 9, 10]",40.35164145686561,762,5
984,['SQUAD'],Uniform,"[2, 3, 7, 9, 11]",50.13420990787023,762,5
985,['SQUAD'],Uniform,"[2, 3, 7, 10, 11]",54.10267276499124,762,5
986,['SQUAD'],Uniform,"[2, 3, 8, 9, 10]",37.57910412092123,762,5
987,['SQUAD'],Uniform,"[2, 3, 8, 9, 11]",45.50183249294776,762,5
988,['SQUAD'],Uniform,"[2, 3, 8, 10, 11]",47.47769442832672,762,5
989,['SQUAD'],Uniform,"[2, 4, 5, 6, 7]",63.97864199127826,762,5
990,['SQUAD'],Uniform,"[2, 4, 5, 6, 8]",56.83555433424499,762,5
991,['SQUAD'],Uniform,"[2, 4, 5, 6, 9]",55.631772298900366,762,5
992,['SQUAD'],Uniform,"[2, 4, 5, 6, 10]",54.89355186679792,762,5
993,['SQUAD'],Uniform,"[2, 4, 5, 6, 11]",82.02267827161842,762,5
